0.0.1.4	29	0072CTO61VX4F2YE	Science----Physical Sciences----Astronomy----Gamma Ray Astronomy----(Gamma Ray Bursts)+LCSH	244.32022.243.3916.5032.3257.2113.704.194.185.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	30	007DZMKSL00YOUX5	Mathematics----Differential Equations----Navier-Stokes Equations----Fluid Mechanics----Shock Waves----Gases+LCSH	254.34727.24648.254.3977.807.3443.480.94.91.90.89.88.88.120.113.64.61.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	31	007NZXXCQ285H34L	Genetic Phenomena----Genetic Structures----Base Sequence----Repetitive Sequences, Nucleic Acid----Interspersed Repetitive Sequences----Genomic Islands+MeSH; Bacteria+MeSH	263.263.35079.263.9868.4216.1193.752.396.323.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	32	007W3YUHZF7BLCRM	Education----Junior High School Students----Russia, Citizenship--Russia, Russia--Social Conditions+LCSH	270.270.269.270.5967.4338.1848.1488.1015.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	33	008HJ5KJE8IJVOJV	Science----Physical Sciences----Astronomy----Galaxies----(Spiral Galaxies)+LCSH	289.20115.2582.289.4391.3464.3098.1188.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	34	008ZXWG6TS7RTAO0	Science----Physical Sciences----Physics----Mechanics----(Gravity--Mathematical Models)+LCSH	304.30195.5181.302.5830.432.2321.1488.1015.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	35	0094286XFH56456A	Nervous System Diseases----Central Nervous System Diseases----Brain Diseases----Epilepsy+MeSH; Diagnosis----Diagnostic Techniques And Procedures----Diagnostic Imaging----Magnetic Resonance Imaging+MeSH	309.309.307.307.2065.1848.1675.2288.1088.466.423.406.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	36	009D9CJTRSMPDMN7	Science----Physical Sciences----Physics----(Gravitation--Mathematical Models)+LCSH	323.7105.6607.318.8145.5246.3652.1418.985.592.439.422.407.157.265.248.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	37	009O6PY8RZSAZ1DH	Otorhinolaryngologic Diseases----Ear Diseases----Hearing Disorders----Hearing Loss----Hearing Loss, Sensorineural+MeSH; Amino Acids, Peptides, And Proteins----Proteins----Membrane Proteins+MeSH	328.18245.325.323.5260.3989.1968.989.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	38	009ZWKE7IW4WY65G	Skin And Connective Tissue Diseases----Skin Diseases----Skin Diseases, Papulosquamous----Psoriasis+MeSH;   Polycyclic Compounds----Steroids----Cholestanes----Cholestenes----Cholecalciferol----Hydroxycholecalciferols----Dihydroxycholecalciferols----Calcitriol+MeSH	337.12286.334.332.6539.3989.1968.989.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	39	00ADPPKT42PCPI73	Nervous System----Peripheral Nervous System----Peripheral Nerves----Cranial Nerves----Optic Nerve+MeSH; Information Science----Computing Methodologies----Signal Processing, Computer-Assisted+MeSH	345.344.342.340.10817.6736.1302.295.274.239.228.217.213.206.104.97.146.136.177.154.135.148.123.92.71.56.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	40	00AY3PD28J45PTSU	Change Of State (Physics)----Condensation----(Bose-Einstein Condensation--Mathematical Models)+LCSH	371.21546.17389.7530.10625.6565.468.1824.928.577.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	41	00B4D72NKCEWH038	Mathematical Analysis----Calculus----Differential Equations----Differential Operators----Partial Differential Operators----(Hypoelliptic Operators)+LCSH	378.377.375.373.339.331.1486.305.218.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	42	00B4R5TMQCRCZZS1	Amino Acids, Peptides, And Proteins----Proteins----Blood Proteins----Immunoproteins----Immunoglobulins----Antibodies----Antibodies, Monoclonal----Antibodies, Monoclonal, Humanized+MeSH; Skin And Connective Tissue Diseases----Skin Diseases----Skin Diseases, Papulosquamous----Psoriasis+MeSH	379.378.376.374.2437.2142.1250.1954.1180.661.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	43	00BDUE0AGBHT2GI7	Science----Physical Sciences----Astronomy----Gamma Ray Astronomy----(Gamma Ray Bursts)+LCSH	385.384.382.380.5032.3257.2113.704.194.185.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	44	00BNSOSFN55BQ2OR	Ability----Creative Ability----Inspiration----Creation (Literary, Artistic, Etc----)----Design----Industrial Design----Engineering Design----Materials----(Inhomogeneous Materials--Mechanical Properties)+LCSH	392.47834.4734.152.10873.6783.2684.2004.1196.285.272.266.260.250.347.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	45	00BQBVZYFJ7GBLVN	Science----Physical Sciences----Earth Sciences----Hydrology----Hydrologic Cycle----(Runoff--China)+LCSH	395.394.392.390.7154.4868.2174.222.47.46.45.45.45.45.47.46.92.87.216.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	46	00CNBYVDSW9K2A7F	Science----Physical Sciences----Astronomy----Galaxies--Clusters----Local Group (Astronomy)----Milky Way----Solar System----Planets----Inner Planets----Earth (Planet)----Atmosphere----Atmosphere, Upper----(Thermosphere--Mathematical Models)+LCSH	421.420.417.415.6843.4194.3495.1505.1023.91.90.89.88.88.120.113.64.61.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	47	00DXDNB2EHXX422F	Science----Physical Sciences----Physics----Field Theory (Physics)----Magnetic Fields----Electromagnetic Theory----Unified Field Theories----(Kaluza-Klein Theories)+LCSH	458.457.454.452.7492.4999.724.522.460.356.335.324.316.301.374.335.283.253.194.164.142.143.118.83.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	48	00E9DAHG0P3ZX1YI	Science----Physical Sciences----Physics----Astrophysics----Nuclear Astrophysics----(Neutrino Astrophysics)+LCSH	472.471.15994.466.4299.3183.1968.989.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	49	00EGPI2JRD0R9O58	Mathematical Analysis----Functions, Special----Transcendental Functions----(Elliptic Functions)+LCSH	478.477.474.471.4258.1062.3762.840.673.468.425.408.395.373.485.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	50	00ELU3T35DY55IP5	Amino Acids, Peptides, And Proteins----Proteins----Blood Proteins----Acute-Phase Proteins----Fibrinogen+MeSH; Bacteria----Gram-Positive Bacteria----Gram-Positive Cocci----Streptococcaceae----Streptococcus----Viridans Streptococci----Streptococcus Mutans+MeSH	481.199.198.199.9621.4385.814.431.389.239.228.217.213.206.104.97.146.136.177.154.135.148.123.92.71.56.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	51	00EM06NM3ATG1JUG	Science----Technology----Engineering----Hydraulic Engineering----Hydraulic Structures----Diversion Structures (Hydraulic Engineering)----(Spillways--Design And Construction)+LCSH	482.480.477.474.1505.1382.2217.480.94.91.90.89.88.88.120.113.64.61.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4	52	00FAVVQCDSC9Z2WB	Immune System Diseases----Immune Reconstitution Inflammatory Syndrome+MeSH; Geographic Locations----Africa----Africa South Of The Sahara----Africa, Southern----Mozambique+MeSH	498.496.493.490.4014.3229.455.986.766.285.272.266.260.250.347.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0	105	001CL90OD0X8YZU9	Statistical Mechanics----Gravitation----Condensed Matter Quantum Field Theory----Weyl Groups+LCSH	45.69519.5878.5104.4426.1707.3319.2493.1441.856.250.244.239.230.245.231.66.63.12.12.12.8.0.0.38.33.28.24.23.27.22.9.7.0.0.0.0.0
0.0	115	00E6POPOFS5YEWOO	Heterocyclic Compounds----Heterocyclic Compounds, 2-Ring----Benzimidazoles+MeSH; Nervous System Diseases----Central Nervous System Diseases----Brain Diseases----Cerebrovascular Disorders----Stroke+MeSH	469.15281.465.463.7088.1429.557.556.484.353.332.321.313.298.363.326.320.285.198.12.12.8.0.0.38.33.28.24.23.27.22.9.7.0.0.0.0.0
0.0	125	0010Y4FX8VRYM2N7	Brightness Temperature----Active Galaxies----Infrared Heating Classical And Quantum Mechanics----General Physics+LCSH	30.30.30.30.4391.3464.3098.1188.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0	135	004B2GR2DZZ1726S	Engineering----Mechanical Engineering----Deformations Mechanics,+LCSH	152.77709.151.387.10873.6783.2684.2004.1196.285.272.266.260.250.347.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0	145	007W3YUHZF7BLCRM	Education----Junior High School Students----Russia, Citizenship--Russia, Russia--Social Conditions+LCSH	270.270.269.270.5967.4338.1848.1488.1015.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0	155	00B4R5TMQCRCZZS1	Amino Acids, Peptides, And Proteins----Proteins----Blood Proteins----Immunoproteins----Immunoglobulins----Antibodies----Antibodies, Monoclonal----Antibodies, Monoclonal, Humanized+MeSH; Skin And Connective Tissue Diseases----Skin Diseases----Skin Diseases, Papulosquamous----Psoriasis+MeSH	379.378.376.374.2437.2142.1250.1954.1180.661.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0	165	00FAVVQCDSC9Z2WB	Immune System Diseases----Immune Reconstitution Inflammatory Syndrome+MeSH; Geographic Locations----Africa----Africa South Of The Sahara----Africa, Southern----Mozambique+MeSH	498.496.493.490.4014.3229.455.986.766.285.272.266.260.250.347.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0	175	00B42UXJL393HTL3	Science----Mathematics----Geometry----Topology----(Graph Theory)+LCSH	377.376.374.372.7425.4972.3712.838.292.255.244.239.234.225.73.70.206.122.67.63.59.59.51.39.73.57.29.25.24.19.14.0.0.6.3.0.0.0
0.0	185	004LF0KRT8WWF8KI	Computational Intelligence----Distributed Processing----Web Services----Cloud Computing+LCSH	164.164.163.164.5088.3316.63.1520.1030.389.360.348.340.324.372.333.342.301.217.176.153.161.134.64.34.3.8.7.7.10.6.7.6.3.3.0.0.0
0.0	195	00C6XOE8HY5ORVXK	Science----Technology----High Technology----Nanotechnology----Nanostructured Materials----(Nanowires���Synthesis)+LCSH	411.410.24297.405.4246.2530.2021.1521.1031.608.534.510.116.113.2.2.34.33.247.197.166.101.86.64.34.3.8.7.7.10.6.7.6.3.3.0.0.0
0.0.1	5	007LEA83C6D86DTX	Science----Physical Sciences----Astronomy, Gravitational Lenses+LCSH	261.261.260.261.4813.3737.3530.884.699.370.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.5	0	005GRINMGBDPFMJN	Employees, Pensions----Romania, Romania----Economic Conditions+LCSH	190.190.189.190.10865.6775.430.205.193.184.179.176.172.168.199.190.289.258.170.148.130.82.73.47.50.40.13.12.12.21.16.18.12.7.5.1.0.0
0.0.1.4	4	0074NOX5SG8YIRJH	Science----Physical Sciences----Physics------Astrophysics----Astronomy----Black Holes (Astronomy)+LCSH	247.247.246.11345.4712.3516.398.2240.1266.242.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	0	001EGAAR7CCDG7JT	Science----Physical Sciences----Astronomy----Galaxies----Stars----(Dwarf Stars--Spectra)+LCSH	46.6116.25746.9118.6684.3701.1449.1863.371.308.295.287.280.267.94.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	1	002I0IR49IOAO36Y	Toxic Actions And Uses----Toxic Actions----Noxae----Cytotoxins+MeSH	79.79.33373.79.4453.3499.1489.1239.277.242.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	2	0048XHWS66IVB3H4	Chemical Actions And Uses----Pharmacologic Actions----Therapeutic Uses----Anti-Infective Agents----Anti-Parasitic Agents----Anthelmintics+MeSH	149.149.148.149.6525.2972.2357.720.597.431.393.378.369.349.68.67.174.158.69.65.61.83.74.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	3	005YDY4UZD19LD7M	Turkey----Foreign Relations----20Th Century, Turkey----Politics And Government+LCSH	204.204.203.204.7479.4164.2312.2371.1327.749.648.609.573.439.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	4	0074NOX5SG8YIRJH	Science----Physical Sciences----Physics------Astrophysics----Astronomy----Black Holes (Astronomy)+LCSH	247.247.246.11345.4712.3516.398.2240.1266.242.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	5	007LEA83C6D86DTX	Science----Physical Sciences----Astronomy, Gravitational Lenses+LCSH	261.261.260.261.4813.3737.3530.884.699.370.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	6	007XUNO0SANZ1WLE	Chemicals And Drugs Category----Organic Chemicals----Sulfur Compounds----Sulfones+MeSH; Chemical Phenomena----Organic Chemistry Phenomena----Organic Chemistry Processes----Chemistry Techniques, Synthetic+MeSH	273.273.272.273.6813.4723.1256.2020.911.242.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	7	00BG06UB46TRSI5N	Science----Physical Sciences----Physics----Matter------Kinetic Theory Of Matter----Collisions (Physics)----Collisions (Nuclear Physics)----Nuclear Reactions----(Meson-Nucleon Interactions)+LCSH	389.388.386.384.3902.1075.2260.1429.991.488.385.371.362.344.142.135.51.48.219.14.14.4.4.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	8	00C5CF34A7BC6R9W	(Topological Spaces)+LCSH	408.18308.3422.402.2668.2312.3537.1580.79.77.76.75.75.75.94.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.4	9	00D06HYVK0MF5T4W	Information Science----Medical Informatics----Medical Informatics Applications----Information Storage And Retrieval----Data Mining+MeSH; Amino Acids, Peptides, And Proteins----Proteins----Transcription Factors+MeSH	431.430.427.425.5079.5159.2160.1382.584.423.385.371.362.344.142.135.51.48.219.14.14.4.4.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4	5	007LEA83C6D86DTX	Science----Physical Sciences----Astronomy, Gravitational Lenses+LCSH	261.261.260.261.4813.3737.3530.884.699.370.231.226.222.215.46.45.222.203.16.16.16.78.69.4.6.6.36.30.29.9.5.2.2.4.4.1.0.0
0.0.1.4.5	0	000AWQD7MYWYLR6K	Life (Biology)----Organisms----Plants----Phanerogams----Angiosperms----Dicotyledons----Papaverales----Moringaceae----Moringa----(Moringa Oleifera-���Growth)+LCSH	9.42365.9.9.9013.1154.1195.2107.1015.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	1	0010AZCZZ7KN5SL0	Superconductivity----Condensed Matter----Quantum Theory-Solid State Physics+LCSH	27.27.27797.27.9017.23.2186.1127.852.549.423.406.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	2	0010Y4FX8VRYM2N7	Brightness Temperature----Active Galaxies----Infrared Heating Classical And Quantum Mechanics----General Physics+LCSH	30.30.30.30.4391.3464.3098.1188.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	3	001AD0QA8HAK9YYO	Nuclear Structure----Mathematical Models Symplectic Manifolds+LCSH	42.81510.23519.42.2858.989.173.230.215.199.193.89.88.88.120.113.64.61.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	4	0021OTN1J3Y0Z6PA	Chemical Actions And Uses----Pharmacologic Actions----Therapeutic Uses----Anti-Infective Agents----Anti-Viral Agents----Anti-Retroviral Agents----Anti-Hiv Agents+MeSH	66.66.66.66.5105.3909.2547.1522.999.107.106.105.104.88.120.113.64.61.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	5	0023OZAF4U9Z0I84	Non-Linear Systems----Lyapunov Functions----Hybrid Power Systems----Mathematical Models+LCSH	68.76865.68.68.4348.3440.793.48.47.46.45.45.45.45.47.46.92.87.216.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	6	0023XHOYMBXOL3RF	Waste Disposal----Refuse Collection Vehicles+LCSH	69.69.69.69.10721.6653.2298.762.244.218.45.45.45.45.47.46.92.87.216.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	7	002DR43YMWHL2T2D	Environmental Sciences, Droughts----History, Droughts----Mediterranean Region+LCSH	77.79252.35056.3547.10792.1190.468.1824.928.577.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	8	00317TSPAD1RONRJ	Immune System Phenomena----Immune System Processes----Transplantation Immunology----Host Vs Graft Reaction----Graft Rejection+MeSH	102.41203.27357.11938.4949.3821.757.1954.1180.661.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	9	0036T9V8WBFQR71E	Electric Current Converters----Capacitors----Electric Charge And Distribution+LCSH	110.110.109.110.8988.1776.1876.1241.564.413.378.364.355.337.490.48.314.280.32.32.31.148.123.92.71.56.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	10	003ATK74MGGDNZP3	Spectrum Analysis----Particles (Nuclear Physics)----Acceleration (Mechanics)+LCSH	114.114.113.114.10442.6403.1250.1954.1180.661.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	11	0040EH4JC4GCPGKI	Science----Physical Sciences----Astronomy----(Cosmology) Antartica, Telescopes+LCSH	141.53520.140.141.4952.3823.61.460.414.332.45.45.45.45.47.46.92.87.216.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	12	004B2GR2DZZ1726S	Engineering----Mechanical Engineering----Deformations Mechanics,+LCSH	152.77709.151.387.10873.6783.2684.2004.1196.285.272.266.260.250.347.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	13	0054EBZVQJWMRO8D	Therapeutics----Bariatrics----Bariatric Surgery----Gastric Bypass+MeSH; Amino Acids, Peptides, And Proteins----Peptides----Intracellular Signaling Peptides And Proteins----Cytokines----Chemokines----Chemokines, Cc----Monocyte Chemoattractant Proteins+MeSH	176.176.175.176.3324.2775.2561.818.662.239.228.217.213.206.104.97.146.136.177.154.135.148.123.92.71.56.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	14	005G4N16G3P1ORQU	Therapeutics----Biological Therapy----Immunomodulation----Immunotherapy+MeSH; Neoplasms----Neoplasms By Site----Urogenital Neoplasms----Genital Neoplasms, Female----Uterine Neoplasms----Uterine Cervical Neoplasms+MeSH	189.189.188.189.6293.4489.459.459.413.285.272.266.260.250.347.314.152.140.112.62.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	15	005J6XVWG8ES720S	Business----International Business Enterprises----Human Capital+LCSH	192.192.191.192.5294.4007.2276.1052.707.484.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	16	005UXZ0Q1LNU6PKR	Bacteria----Gram-Positive Bacteria----Gram-Positive Cocci----Streptococcaceae----Streptococcus----Viridans Streptococci----Streptococcus Mutans+MeSH; Microbiological Phenomena----Biofilms+MeSH	199.199.198.199.9621.4385.814.431.389.239.228.217.213.206.104.97.146.136.177.154.135.148.123.92.71.56.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	17	00626F5E5Q4J752O	Biodiversity----Honduras, Reptiles--Honduras, Park Nacional Rio Bonito----(Honduras)+LCSH	208.208.207.208.9588.485.3098.1188.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	18	006XCJDRGC5RLO5S	Eukaryota----Plants----Viridiplantae----Streptophyta----Embryophyta----Angiosperms----Myrtaceae----Eucalyptus+MeSH; Chemical Actions And Uses----Pharmacologic Actions----Therapeutic Uses----Anti-Infective Agents----Antiparasitic Agents----Anthelmintics+MeSH	238.238.237.238.5183.3191.819.2142.882.466.423.406.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	19	0072CTO61VX4F2YE	Science----Physical Sciences----Astronomy----Gamma Ray Astronomy----(Gamma Ray Bursts)+LCSH	244.32022.243.3916.5032.3257.2113.704.194.185.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	20	007DZMKSL00YOUX5	Mathematics----Differential Equations----Navier-Stokes Equations----Fluid Mechanics----Shock Waves----Gases+LCSH	254.34727.24648.254.3977.807.3443.480.94.91.90.89.88.88.120.113.64.61.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	21	007NZXXCQ285H34L	Genetic Phenomena----Genetic Structures----Base Sequence----Repetitive Sequences, Nucleic Acid----Interspersed Repetitive Sequences----Genomic Islands+MeSH; Bacteria+MeSH	263.263.35079.263.9868.4216.1193.752.396.323.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	22	007W3YUHZF7BLCRM	Education----Junior High School Students----Russia, Citizenship--Russia, Russia--Social Conditions+LCSH	270.270.269.270.5967.4338.1848.1488.1015.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	23	008HJ5KJE8IJVOJV	Science----Physical Sciences----Astronomy----Galaxies----(Spiral Galaxies)+LCSH	289.20115.2582.289.4391.3464.3098.1188.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	24	008ZXWG6TS7RTAO0	Science----Physical Sciences----Physics----Mechanics----(Gravity--Mathematical Models)+LCSH	304.30195.5181.302.5830.432.2321.1488.1015.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	25	0094286XFH56456A	Nervous System Diseases----Central Nervous System Diseases----Brain Diseases----Epilepsy+MeSH; Diagnosis----Diagnostic Techniques And Procedures----Diagnostic Imaging----Magnetic Resonance Imaging+MeSH	309.309.307.307.2065.1848.1675.2288.1088.466.423.406.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	26	009D9CJTRSMPDMN7	Science----Physical Sciences----Physics----(Gravitation--Mathematical Models)+LCSH	323.7105.6607.318.8145.5246.3652.1418.985.592.439.422.407.157.265.248.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	27	009O6PY8RZSAZ1DH	Otorhinolaryngologic Diseases----Ear Diseases----Hearing Disorders----Hearing Loss----Hearing Loss, Sensorineural+MeSH; Amino Acids, Peptides, And Proteins----Proteins----Membrane Proteins+MeSH	328.18245.325.323.5260.3989.1968.989.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	28	009ZWKE7IW4WY65G	Skin And Connective Tissue Diseases----Skin Diseases----Skin Diseases, Papulosquamous----Psoriasis+MeSH;   Polycyclic Compounds----Steroids----Cholestanes----Cholestenes----Cholecalciferol----Hydroxycholecalciferols----Dihydroxycholecalciferols----Calcitriol+MeSH	337.12286.334.332.6539.3989.1968.989.769.519.466.448.429.402.478.420.28.27.152.133.58.9.8.8.8.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	29	00ADPPKT42PCPI73	Nervous System----Peripheral Nervous System----Peripheral Nerves----Cranial Nerves----Optic Nerve+MeSH; Information Science----Computing Methodologies----Signal Processing, Computer-Assisted+MeSH	345.344.342.340.10817.6736.1302.295.274.239.228.217.213.206.104.97.146.136.177.154.135.148.123.92.71.56.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	30	00AY3PD28J45PTSU	Change Of State (Physics)----Condensation----(Bose-Einstein Condensation--Mathematical Models)+LCSH	371.21546.17389.7530.10625.6565.468.1824.928.577.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	31	00B4D72NKCEWH038	Mathematical Analysis----Calculus----Differential Equations----Differential Operators----Partial Differential Operators----(Hypoelliptic Operators)+LCSH	378.377.375.373.339.331.1486.305.218.202.196.192.188.183.109.102.181.165.192.163.141.79.70.53.80.62.24.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	32	00B4R5TMQCRCZZS1	Amino Acids, Peptides, And Proteins----Proteins----Blood Proteins----Immunoproteins----Immunoglobulins----Antibodies----Antibodies, Monoclonal----Antibodies, Monoclonal, Humanized+MeSH; Skin And Connective Tissue Diseases----Skin Diseases----Skin Diseases, Papulosquamous----Psoriasis+MeSH	379.378.376.374.2437.2142.1250.1954.1180.661.127.126.125.122.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
0.0.1.4.5	33	00BDUE0AGBHT2GI7	Science----Physical Sciences----Astronomy----Gamma Ray Astronomy----(Gamma Ray Bursts)+LCSH	385.384.382.380.5032.3257.2113.704.194.185.180.177.173.169.125.118.71.67.111.100.91.69.60.46.76.8.1.1.1.8.4.17.11.5.4.1.0.0
